,row,plc,horseno,horse,jockey,trainer,actualwt,declarwt,draw,lbw,runningpos,finishtime,winodds,date,raceno,class,distance,going,handicap,course,stake,venue,horse_ch,jockey_ch,trainer_ch,class_ch,going_ch,handicap_ch,course_ch,venue_ch
13494,12,13,9.0,BEAUTY FLAME(S117),K C Leung,A S Cruz,126.0,1202.0,12.0,7,1 1 1 13,1.34.59,47.0,2016-12-11,7,1,1600,GOOD,THE LONGINES HONG KONG MILE,TURF - A COURSE,23000000,Sha Tin,美麗之星(S117),梁家俊,告東尼,1,好地,浪琴表香港一哩錦標,草地 - A 賽道,沙田
13495,12,WV,,CITY WINNER(V311),C Y Ho,Y S Tsui,131.0,981.0,,---,,---,,2016-12-17,7,3,1200,GOOD TO FIRM,LUKFOOK JEWELLERY LOVE FOREVER COLLECTION HANDICAP,TURF - C+3 COURSE,1235000,Sha Tin,龍城快勝(V311),何澤堯,徐雨石,1,好地至快地,六福珠寶愛恆久系列讓賽,草地 - C+3 賽道,沙田
13496,12,13,9.0,AMRITSARIA(V122),O Murphy,P F Yiu,123.0,1083.0,3.0,14,7 8 10 13,1.24.56,75.0,2017-01-08,7,4,1400,GOOD TO FIRM,IRIS HANDICAP,TURF - C COURSE,840000,Sha Tin,阿姆利則(V122),莫艾誠,姚本輝,1,好地至快地,蝴蝶花讓賽,草地 - C 賽道,沙田
13497,12,13,4.0,AUTUMN GOLD(P044),N Callan,D E Ferraris,127.0,1037.0,9.0,21-1/2,8 9 7 8 13,1.51.00,10.0,2017-01-18,7,4,1800,GOOD,MORSE PARK HANDICAP,ALL WEATHER TRACK,840000,Sha Tin,金秋(P044),郭能,霍利時,1,好地,摩士公園讓賽,全天候跑道,沙田
13498,12,13,2.0,BASIC TRILOGY(V133),Z Purton,J Moore,131.0,1215.0,10.0,16-3/4,6 3 3 3 13,1.49.80,7.5,2017-01-22,7,2,1800,GOOD,PO YAN HANDICAP,TURF - A COURSE,1750000,Sha Tin,精氣神(V133),潘頓,約翰摩亞,1,好地,普仁讓賽,草地 - A 賽道,沙田
13499,12,13,14.0,PERFECT ALLOY(A624),H Lam,K C Chong,114.0,1072.0,2.0,16-1/2,2 1 4 13,1.23.39,99.0,2017-03-05,7,1,1400,GOOD TO FIRM,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - C COURSE,2500000,Sha Tin,精合金(A624),林凱,庄建設,1,好地至快地,港澳盃（讓賽）,草地 - C 賽道,沙田
13500,12,13,12.0,BALAY BALAY(V247),H W Lai,P F Yiu,117.0,1146.0,11.0,10-1/2,12 12 13,0.57.90,99.0,2017-03-12,7,3,1000,GOOD,DENDROBIUM HANDICAP,TURF - C+3 COURSE,1235000,Sha Tin,欣喜欣喜(V247),黎海榮,姚本輝,1,好地,石斛蘭讓賽,草地 - C+3 賽道,沙田
13501,12,13,7.0,INTREPIC(A139),B Prebble,D J Hall,124.0,1001.0,6.0,11-1/4,2 5 6 13,1.23.72,25.0,2017-04-02,7,3,1400,GOOD TO FIRM,THE CUHK ALUMNI CUP (HANDICAP),TURF - B+2 COURSE,1235000,Sha Tin,威力名城(A139),柏寶,賀賢,1,好地至快地,香港中文大學校友會聯會盃（讓賽）,草地 - B+2 賽道,沙田
13502,12,13,6.0,FLYING FORCE(V014),K K Chiong,C H Yip,117.0,1037.0,1.0,13-1/2,9 9 13,0.58.89,51.0,2017-05-13,7,3,1000,GOOD,THE LI CUP (HANDICAP),TURF - C COURSE,1235000,Sha Tin,勁飛勁(V014),蔣嘉琦,葉楚航,1,好地,李福深盃（讓賽）,草地 - C 賽道,沙田
13503,12,WV,2.0,TRAVEL FIRST(T098),U Rispoli,C H Yip,132.0,1199.0,,---,,---,,2017-06-18,7,3,1650,WET SLOW,HAPPY VALLEY CLUBHOUSE HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,旅遊首席(T098),李寶利,葉楚航,1,濕慢地,跑馬地會所讓賽,全天候跑道,沙田
13504,12,13,1.0,LET US WIN(V381),S Clipperton,J Moore,133.0,1120.0,10.0,10-1/2,6 5 3 13,1.37.61,14.0,2017-07-16,7,3,1600,GOOD TO YIELDING,ENTRAPMENT HANDICAP,TURF - C COURSE,1235000,Sha Tin,共創更好(V381),祈普敦,約翰摩亞,1,好地至黏地,盈彩繽紛讓賽,草地 - C 賽道,沙田
13505,12,WV,,PRECISION KING(P134),O Doleuze,T P Yung,124.0,1150.0,,---,,---,,2015-06-03,8,2,1650,GOOD TO FIRM,WONG NAI CHUNG GAP HANDICAP,TURF - A COURSE,1500000,Happy Valley,天時駿駒(P134),杜利萊,容天鵬,1,好地至快地,黃泥涌峽讓賽,草地 - A 賽道,跑馬地
13506,12,13,12.0,DANEWIN EXPRESS(S234),M Chadwick,A S Cruz,117.0,1158.0,12.0,5,6 7 8 9 13,1.49.30,55.0,2015-06-07,8,3,1800,GOOD,HKU FACULTIES OF ARCHITECTURE AND ARTS HANDICAP,ALL WEATHER TRACK,1060000,Sha Tin,但求上舖(S234),蔡明紹,告東尼,1,好地,港大建築學院與文學院讓賽,全天候跑道,沙田
13507,12,WV,,APOLLO CAVALIER(N262),C K Tong,Y S Tsui,114.0,1059.0,,---,,---,,2015-06-17,8,3,1200,GOOD TO FIRM,BROOM HANDICAP,TURF - C COURSE,1060000,Happy Valley,太陽戰士(N262),湯智傑,徐雨石,1,好地至快地,蟠龍讓賽,草地 - C 賽道,跑馬地
13508,12,13,12.0,GRACEFUL KINGDOM(P145),M Chadwick,P F Yiu,117.0,1166.0,6.0,15,3 5 5 13,1.26.28,11.0,2015-06-21,8,3,1400,YIELDING,THE MEMBERS CUP (HANDICAP),TURF - C COURSE,1060000,Sha Tin,信是有緣(P145),蔡明紹,姚本輝,1,黏地,會員盃（讓賽）,草地 - C 賽道,沙田
13509,12,13,8.0,HORSE APLENTY(M376),M L Yeung,Y S Tsui,122.0,1096.0,7.0,9-1/2,10 10 13 13,1.40.08,19.0,2015-07-05,8,3,1650,FAST,SHAM CHUNG HANDICAP,ALL WEATHER TRACK,1060000,Sha Tin,大把世界(M376),楊明綸,徐雨石,1,快地,深涌讓賽,全天候跑道,沙田
13510,12,13,14.0,KERKENI(T053),M Chadwick,R Gibson,115.0,1031.0,8.0,9,5 4 7 13,1.35.85,99.0,2015-07-12,8,3,1600,GOOD TO FIRM,BIG PROFIT HANDICAP,TURF - B+2 COURSE,1060000,Sha Tin,肯利多(T053),蔡明紹,高伯新,1,好地至快地,大有利讓賽,草地 - B+2 賽道,沙田
13511,12,13,11.0,PLEASURE GAINS(P246),H W Lai,K L Man,120.0,1201.0,4.0,9-1/2,4 4 3 13,1.35.32,99.0,2015-10-25,8,1,1600,GOOD TO FIRM,THE ORIENTAL WATCH SHA TIN TROPHY (HANDICAP),TURF - A COURSE,4000000,Sha Tin,喜多盈(P246),黎海榮,文家良,1,好地至快地,東方表行沙田錦標（讓賽）,草地 - A 賽道,沙田
13512,12,13,13.0,RAINBOW FIGHTER(N193),K K Chiong,D Cruz,103.0,1098.0,5.0,7-1/2,7 8 3 13,1.23.06,99.0,2015-11-14,8,1,1400,GOOD,THE PANASONIC CUP (HANDICAP),TURF - A+3 COURSE,2400000,Sha Tin,環保戰士(N193),蔣嘉琦,告達理,1,好地,樂聲盃（讓賽）,草地 - A+3 賽道,沙田
13513,12,13,9.0,GOAL FOR GOLD(S439),R Fourie,C W Chang,126.0,1087.0,11.0,8-1/2,10 9 11 13,1.38.50,91.0,2015-11-18,8,2,1650,GOOD,SUTHERLAND HANDICAP,ALL WEATHER TRACK,1650000,Sha Tin,金多多(S439),霍勵賢,鄭俊偉,1,好地,修打蘭讓賽,全天候跑道,沙田
13514,12,13,3.0,TRAVEL BROTHER(S107),V Cheminaud,R Gibson,132.0,1040.0,12.0,6-1/4,14 14 14 13,1.34.83,74.0,2015-11-29,8,1,1600,GOOD,THE CHEVALIER CUP (HANDICAP),TURF - C COURSE,2400000,Sha Tin,旅遊大哥(S107),湛明諾,高伯新,1,好地,其士盃（讓賽）,草地 - C 賽道,沙田
13515,12,13,11.0,TRAVEL COMFORTS(T209),R Fourie,A T Millard,119.0,1141.0,13.0,8-1/2,1 1 13,0.58.38,99.0,2015-12-06,8,3,1000,GOOD,MIDDLE HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,旅遊多寶(T209),霍勵賢,苗禮德,1,好地,中間讓賽,草地 - C+3 賽道,沙田
13516,12,WV,,AMAZINGLY(N384),K Tosaki,D E Ferraris,132.0,,,---,,---,,2015-12-09,8,3,1650,YIELDING,LONGINES INTERNATIONAL JOCKEYS' CHAMPIONSHIP (HANDICAP) - 4TH LEG,TURF - A COURSE,1398000,Happy Valley,新妙星(N384),戶崎圭太,霍利時,1,黏地,浪琴表國際騎師錦標賽（讓賽）－第四關,草地 - A 賽道,跑馬地
13517,12,13,2.0,FREE EAGLE(V611),P Smullen,D K Weld,126.0,1024.0,8.0,11,3 3 3 3 13,2.02.35,5.1,2015-12-13,8,2,2000,GOOD,THE LONGINES HONG KONG CUP,TURF - A COURSE,25000000,Sha Tin,鷹揚晴空(V611),施慕齡,衛爾德,2,好地,浪琴表香港盃,草地 - A 賽道,沙田
13518,12,13,6.0,DASHING SUPER(N348),H N Wong,Y S Tsui,113.0,1175.0,6.0,20-3/4,7 11 13 13,1.25.40,99.0,2015-12-19,8,3,1400,GOOD,TAI PING SHAN HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,喜利高(N348),黃皓楠,徐雨石,1,好地,太平山讓賽,草地 - C+3 賽道,沙田
13519,12,13,7.0,HORSE APLENTY(M376),H W Lai,Y S Tsui,127.0,1123.0,5.0,9-3/4,8 9 12 13,1.41.21,31.0,2016-01-09,8,3,1650,GOOD,JOCKEY CLUB ROAD HANDICAP,ALL WEATHER TRACK,1165000,Sha Tin,大把世界(M376),黎海榮,徐雨石,1,好地,馬會道讓賽,全天候跑道,沙田
13520,12,13,8.0,FULL GLORY(T092),G Mosse,A S Cruz,125.0,1059.0,7.0,15-1/4,4 4 4 5 13,2.05.48,6.2,2016-01-31,8,3,2000,GOOD,BULLISH LUCK HANDICAP,TURF - A+3 COURSE,1165000,Sha Tin,福勵(T092),巫斯義,告東尼,2,好地,牛精福星讓賽,草地 - A+3 賽道,沙田
13521,12,13,13.0,EVERYDAY LETTUCE(T290),C K Tong,T K Ng,115.0,1090.0,6.0,12,11 11 13,0.58.35,99.0,2016-02-06,8,3,1000,GOOD,HIP WO HANDICAP,TURF - B+2 COURSE,1165000,Sha Tin,生菜(T290),湯智傑,吳定強,1,好地,協和讓賽,草地 - B+2 賽道,沙田
13522,12,13,1.0,BULLISH BOY(P008),K C Ng,A S Cruz,128.0,1114.0,13.0,17,11 11 13 13,1.42.24,95.0,2016-02-14,8,3,1650,GOOD,PEONY HANDICAP,ALL WEATHER TRACK,1165000,Sha Tin,牛精仔(P008),吳嘉晉,告東尼,1,好地,牡丹讓賽,全天候跑道,沙田
13523,12,WV,,PACKING DRAGON(T230),G Lerena,P F Yiu,123.0,,,---,,---,,2016-03-09,8,3,1650,GOOD TO YIELDING,ARSENAL HANDICAP,TURF - A COURSE,1165000,Happy Valley,包裝騎士(T230),雷景勳,姚本輝,1,好地至黏地,軍器廠讓賽,草地 - A 賽道,跑馬地
13524,12,13,14.0,SKY HERO(T083),H N Wong,Y S Tsui,107.0,1131.0,14.0,14,3 3 13,1.11.95,99.0,2016-03-20,8,2,1200,GOOD,AKEED MOFEED HANDICAP,TURF - A COURSE,1650000,Sha Tin,藍天飛馬(T083),黃皓楠,徐雨石,1,好地,事事為王讓賽,草地 - A 賽道,沙田
13525,12,13,3.0,CITRON SPIRIT(T286),C Y Ho,C Fownes,126.0,1007.0,11.0,14-1/2,10 9 12 13,1.36.68,99.0,2016-03-28,8,3,1600,GOOD,KALANCHOE HANDICAP,TURF - A+3 COURSE,1165000,Sha Tin,龍船鼓響(T286),何澤堯,方嘉柏,1,好地,家樂花讓賽,草地 - A+3 賽道,沙田
13526,12,WV,,GREAT CHARM(P111),N Callan,R Gibson,123.0,1215.0,,---,,---,,2016-04-06,8,3,1200,GOOD,SHA TIN HOI HANDICAP,ALL WEATHER TRACK,1165000,Sha Tin,誠信寶駒(P111),郭能,高伯新,1,好地,沙田海讓賽,全天候跑道,沙田
13527,12,13,13.0,TRIUMPHANT DRAGON(P078),K C Ng,K L Man,111.0,1095.0,7.0,15-1/2,5 2 4 6 13,1.50.54,99.0,2016-04-10,8,3,1800,GOOD TO YIELDING,THE BEIJING CLUBHOUSE ANNIVERSARY CUP (HANDICAP),TURF - C COURSE,1165000,Sha Tin,常勝龍王(P078),吳嘉晉,文家良,1,好地至黏地,北京會所週年盃（讓賽）,草地 - C 賽道,沙田
13528,12,WV,,SMART DELIGHT(S402),O Doleuze,C Fownes,119.0,1149.0,,---,,---,,2016-04-16,8,3,1200,GOOD TO FIRM,THE SPORTS WITHOUT BORDERS HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,喜俊寶(S402),杜利萊,方嘉柏,1,好地至快地,傷健共融齊運動讓賽,草地 - C+3 賽道,沙田
13529,12,13,8.0,HELENE SUPER STAR(S152),B Prebble,A S Cruz,126.0,1210.0,13.0,22-1/4,3 1 1 5 13,2.04.88,99.0,2016-04-24,8,2,2000,YIELDING,THE AUDEMARS PIGUET QEII CUP,TURF - A COURSE,20000000,Sha Tin,喜蓮巨星(S152),柏寶,告東尼,2,黏地,愛彼女皇盃,草地 - A 賽道,沙田
13530,12,13,13.0,RUN FORREST(T176),K C Leung,C S Shum,114.0,1093.0,6.0,6-3/4,8 12 11 13,1.22.97,71.0,2016-05-14,8,3,1400,GOOD,POK FU LAM COUNTRY PARK HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,阿甘(T176),梁家俊,沈集成,1,好地,薄扶林郊野公園讓賽,草地 - C+3 賽道,沙田
13531,12,13,6.0,SAN NICASIO(T398),G Lerena,J Moore,124.0,1082.0,1.0,15-3/4,6 7 8 13,1.36.24,70.0,2016-06-05,8,3,1600,GOOD TO FIRM,HKU FACULTIES OF ARCHITECTURE AND ARTS HANDICAP,TURF - B+2 COURSE,1165000,Sha Tin,豐爾頓(T398),雷景勳,約翰摩亞,1,好地至快地,港大建築學院與文學院讓賽,草地 - B+2 賽道,沙田
13532,12,13,8.0,AH BO(P295),G Lerena,A T Millard,126.0,1117.0,1.0,12,13 12 12 13,1.24.05,15.0,2016-06-12,8,4,1400,GOOD TO YIELDING,HYDRANGEA HANDICAP,TURF - C COURSE,800000,Sha Tin,雅寳(P295),雷景勳,苗禮德,1,好地至黏地,繡球花讓賽,草地 - C 賽道,沙田
13533,12,13,14.0,SILVER GATSBY(T161),K C Ng,A S Cruz,112.0,1141.0,2.0,11-1/2,5 5 6 13,1.23.64,29.0,2016-07-01,8,4,1400,GOOD TO FIRM,SPORTING EXCHANGE HANDICAP,TURF - A+3 COURSE,800000,Sha Tin,銀影大亨(T161),吳嘉晉,告東尼,1,好地至快地,體育交流讓賽,草地 - A+3 賽道,沙田
13534,12,13,1.0,JOYFUL PARK(S382),B Prebble,T P Yung,133.0,1216.0,4.0,8-3/4,14 10 11 13,1.22.97,26.0,2016-09-18,8,3,1400,GOOD TO FIRM,THE YAN CHAI TROPHY (HANDICAP),TURF - C+3 COURSE,1235000,Sha Tin,幸福一生(S382),柏寶,容天鵬,1,好地至快地,仁濟盃（讓賽）,草地 - C+3 賽道,沙田
13535,12,13,3.0,SERGEANT TITANIUM(S332),B Prebble,J Size,132.0,1129.0,11.0,9-3/4,11 11 9 13,1.35.04,6.3,2016-10-08,8,2,1600,GOOD TO FIRM,YUEN LONG HANDICAP,TURF - B+2 COURSE,1750000,Sha Tin,鈦金剛(S332),柏寶,蔡約翰,1,好地至快地,元朗讓賽,草地 - B+2 賽道,沙田
13536,12,WV,,GIANT STARS(T218),D Whyte,K W Lui,122.0,979.0,,---,,---,,2016-11-23,8,3,1200,GOOD,HO MAN TIN HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,海都巨星(T218),韋達,呂健威,1,好地,何文田讓賽,草地 - C+3 賽道,跑馬地
13537,12,13,11.0,SEE ME NOW(V171),T H So,K W Lui,115.0,947.0,12.0,14,13 14 13 13,1.40.30,99.0,2016-12-04,8,3,1650,GOOD,MODY HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,一支梅(V171),蘇狄雄,呂健威,1,好地,麼地讓賽,全天候跑道,沙田
13538,12,13,1.0,MY GIFT(V242),O Doleuze,P F Yiu,133.0,1049.0,11.0,14,14 14 13 13,1.24.30,22.0,2017-01-08,8,3,1400,GOOD TO FIRM,PEONY HANDICAP,TURF - C COURSE,1235000,Sha Tin,我的禮物(V242),杜利萊,姚本輝,1,好地至快地,牡丹讓賽,草地 - C 賽道,沙田
13539,12,13,6.0,SUPREME PRIDE(A073),O Doleuze,C S Shum,124.0,1135.0,1.0,18-1/2,9 10 13 13,1.24.47,99.0,2017-01-14,8,3,1400,GOOD,YIN KONG HANDICAP,TURF - C+3 COURSE,1235000,Sha Tin,成竹在胸(A073),杜利萊,沈集成,1,好地,燕崗讓賽,草地 - C+3 賽道,沙田
13540,12,13,8.0,HAMMER KING(V034),S Clipperton,P F Yiu,128.0,1183.0,14.0,10-1/2,9 8 13,1.11.01,20.0,2017-01-22,8,2,1200,GOOD,KWONG WAH HANDICAP,TURF - A COURSE,1750000,Sha Tin,迫擊炮(V034),祈普敦,姚本輝,1,好地,廣華讓賽,草地 - A 賽道,沙田
13541,12,13,3.0,PABLOSKY(S156),C Y Ho,J Moore,128.0,1094.0,12.0,10-1/4,5 3 4 13,1.39.31,42.0,2017-03-12,8,2,1650,GOOD,CYMBIDIUM HANDICAP,ALL WEATHER TRACK,1750000,Sha Tin,飛龍駒(S156),何澤堯,約翰摩亞,1,好地,蕙蘭讓賽,全天候跑道,沙田
13542,12,WV,,LAMAROSA(V093),Z Purton,P O'Sullivan,131.0,1209.0,,---,,---,,2017-03-29,8,3,1200,GOOD TO FIRM,EAST POINT HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,提款機(V093),潘頓,蘇保羅,1,好地至快地,東角讓賽,草地 - C+3 賽道,跑馬地
13543,12,13,11.0,COLOURFUL ACHIEVER(A182),K C Leung,D J Hall,118.0,1266.0,9.0,4-1/2,11 12 13,1.10.79,99.0,2017-04-02,8,3,1200,GOOD TO FIRM,SHA TIN HOI HANDICAP,TURF - B+2 COURSE,1235000,Sha Tin,由心出色(A182),梁家俊,賀賢,1,好地至快地,沙田海讓賽,草地 - B+2 賽道,沙田
13544,12,13,9.0,GREEN DISPATCH(V184),N Rawiller,C S Shum,126.0,1165.0,9.0,6-1/4,6 7 10 13,1.38.60,19.0,2017-04-05,8,3,1650,GOOD,LUNG HANG HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,綠色勁駒(V184),羅理雅,沈集成,1,好地,隆亨讓賽,全天候跑道,沙田
13545,12,WV,,SANTA FE SUN(P210),S Clipperton,P O'Sullivan,120.0,1184.0,,---,,---,,2017-04-12,8,2,1650,GOOD,LION CITY HANDICAP,TURF - A COURSE,1750000,Happy Valley,勝飛(P210),祈普敦,蘇保羅,1,好地,獅城讓賽,草地 - A 賽道,跑馬地
13546,12,13,12.0,CLASSIER(V241),H N Wong,P F Yiu,108.0,1097.0,6.0,25,2 5 10 13,1.42.42,99.0,2017-05-13,8,3,1650,WET SLOW,THE ARCULLI TROPHY (HANDICAP),ALL WEATHER TRACK,1235000,Sha Tin,有品(V241),黃皓楠,姚本輝,1,濕慢地,夏佳理錦標（讓賽）,全天候跑道,沙田
13547,12,13,6.0,LUCKY DAY(S014),S Clipperton,C W Chang,125.0,1086.0,5.0,12,8 8 9 13,1.40.32,75.0,2017-05-31,8,3,1650,GOOD,CLEAR WATER BAY HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,幸運日(S014),祈普敦,鄭俊偉,1,好地,清水灣讓賽,全天候跑道,沙田
13548,12,WV,,SUPER FLUKE(T382),C Schofield,C H Yip,119.0,1112.0,,---,,---,,2017-06-28,8,3,1200,GOOD TO FIRM,LAI CHI CHONG HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,僥倖(T382),史卓豐,葉楚航,1,好地至快地,荔枝莊讓賽,草地 - C+3 賽道,跑馬地
13549,12,13,11.0,WILD BOY(S028),Z Purton,T P Yung,122.0,1178.0,2.0,19-1/2,1 1 2 13,1.24.48,7.9,2015-06-07,9,3,1400,GOOD TO FIRM,HKU FACULTIES OF DENTISTRY AND EDUCATION HANDICAP,TURF - A+3 COURSE,1060000,Sha Tin,野孩子(S028),潘頓,容天鵬,1,好地至快地,港大牙醫學院與教育學院讓賽,草地 - A+3 賽道,沙田
13550,12,13,12.0,HARBOUR ALERT(T254),D Whyte,D Cruz,120.0,1259.0,8.0,6-3/4,1 2 13,0.56.92,2.9,2015-06-14,9,3,1000,GOOD TO FIRM,AUDEMARS PIGUET HANDICAP,TURF - B+2 COURSE,1060000,Sha Tin,香江穩勝(T254),韋達,告達理,1,好地至快地,ＡＵＤＥＭＡＲＳ　ＰＩＧＵＥＴ讓賽,草地 - B+2 賽道,沙田
13551,12,13,14.0,SPURS ON(N428),C Y Ho,D Cruz,115.0,1072.0,8.0,9-3/4,4 7 13,1.10.99,67.0,2015-07-01,9,4,1200,GOOD TO FIRM,THE GUANGDONG-HONG KONG CUP (HANDICAP),TURF - A COURSE,760000,Sha Tin,熱刺小馬(N428),何澤堯,告達理,1,好地至快地,粵港盃（讓賽）,草地 - A 賽道,沙田
13552,12,13,6.0,GRACE HEART(S399),C Y Ho,C Fownes,118.0,968.0,5.0,8-3/4,3 5 13,0.57.68,26.0,2015-07-05,9,3,1000,GOOD TO FIRM,HOI HA HANDICAP,TURF - A+3 COURSE,1060000,Sha Tin,澤心星(S399),何澤堯,方嘉柏,1,好地至快地,海下讓賽,草地 - A+3 賽道,沙田
13553,12,13,5.0,WAH MAY BABY(S247),M Chadwick,A S Cruz,124.0,1130.0,6.0,8,12 13 13,1.10.84,30.0,2015-09-06,9,3,1200,GOOD,DRAKE HANDICAP,TURF - B COURSE,1165000,Sha Tin,華美之寶(S247),蔡明紹,告東尼,1,好地,德立讓賽,草地 - B 賽道,沙田
13554,12,13,7.0,AMBER SKY(N241),M L Yeung,P F Yiu,118.0,1184.0,13.0,11,1 1 13,1.10.12,99.0,2015-10-25,9,1,1200,GOOD TO FIRM,THE PREMIER BOWL (HANDICAP),TURF - A COURSE,4000000,Sha Tin,崇山寶(N241),楊明綸,姚本輝,1,好地至快地,精英碗（讓賽）,草地 - A 賽道,沙田
13555,12,13,11.0,TEN SPEED(T239),Y T Cheng,C W Chang,120.0,1054.0,7.0,11-3/4,13 13 13 13,1.24.24,99.0,2015-11-08,9,3,1400,GOOD,HADATUKO HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,超越時空(T239),鄭雨滇,鄭俊偉,1,好地,肌っ子讓賽,草地 - C+3 賽道,沙田
13556,12,13,9.0,SHOWING CHARACTER(T289),H W Lai,D E Ferraris,122.0,1081.0,11.0,7-1/4,12 10 13,1.10.95,99.0,2015-11-14,9,3,1200,GOOD,PANASONIC BALL FAN HANDICAP,TURF - A+3 COURSE,1165000,Sha Tin,金飯碗(T289),黎海榮,霍利時,1,好地,ＰＡＮＡＳＯＮＩＣ運轉乾坤創風機讓賽,草地 - A+3 賽道,沙田
13557,12,13,10.0,SUPER SWEET ORANGE(V058),C Schofield,D E Ferraris,120.0,1212.0,12.0,10-3/4,10 9 11 13,1.23.25,99.0,2015-11-21,9,3,1400,GOOD,MUI WO HANDICAP,TURF - B+2 COURSE,1165000,Sha Tin,超甜橙(V058),史卓豐,霍利時,1,好地,梅窩讓賽,草地 - B+2 賽道,沙田
13558,12,13,3.0,COLOSSUS(T170),N Callan,J Moore,131.0,1188.0,3.0,14-1/2,8 9 11 13,1.37.27,11.0,2015-11-29,9,3,1600,GOOD,CHEVALIER PROPERTY DEVELOPMENT HANDICAP,TURF - C COURSE,1165000,Sha Tin,巨無霸(T170),郭能,約翰摩亞,1,好地,其士物業發展讓賽,草地 - C 賽道,沙田
13559,12,13,2.0,PLEASURE GAINS(P246),G Mosse,K L Man,132.0,1222.0,8.0,8,6 6 6 13,1.23.54,99.0,2015-12-13,9,1,1400,GOOD,FLYING DANCER HANDICAP,TURF - A COURSE,2400000,Sha Tin,喜多盈(P246),巫斯義,文家良,1,好地,飛躍舞士讓賽,草地 - A 賽道,沙田
13560,12,13,3.0,VICTORY MASTER(M148),H N Wong,A Lee,117.0,1114.0,3.0,10,9 8 8 13,1.37.25,99.0,2015-12-19,9,3,1600,GOOD,THE TUNG WAH GROUP OF HOSPITALS 145TH ANNIVERSARY CHALLENGE CUP (HANDICAP),TURF - C+3 COURSE,1165000,Sha Tin,勝利之星(M148),黃皓楠,李易達,1,好地,東華三院一百四十五周年挑戰盃（讓賽）,草地 - C+3 賽道,沙田
13561,12,13,8.0,INVISIBLE(T418),C Y Ho,C Fownes,121.0,1139.0,3.0,11-1/2,14 14 13,0.58.62,99.0,2015-12-27,9,3,1000,GOOD,LUK WU HANDICAP,TURF - A+3 COURSE,1165000,Sha Tin,金武士(T418),何澤堯,方嘉柏,1,好地,鹿湖讓賽,草地 - A+3 賽道,沙田
13562,12,13,9.0,LOVE CHUNGHWA(T207),K C Ng,A Lee,110.0,1130.0,9.0,14,13 13 14 13,1.23.70,65.0,2016-01-09,9,3,1400,GOOD,HO SHEUNG HEUNG HANDICAP,TURF - C COURSE,1165000,Sha Tin,中華壹號(T207),吳嘉晉,李易達,1,好地,河上鄉讓賽,草地 - C 賽道,沙田
13563,12,13,9.0,KHAYA(P289),M L Yeung,J Size,117.0,1082.0,12.0,5-1/2,3 2 2 3 13,1.48.09,71.0,2016-02-06,9,1,1800,GOOD,THE CENTENARY VASE (HANDICAP),TURF - B+2 COURSE,3000000,Sha Tin,桃花心(P289),楊明綸,蔡約翰,1,好地,百週年紀念銀瓶（讓賽）,草地 - B+2 賽道,沙田
13564,12,13,9.0,WINNING STAR(T221),H W Lai,A Lee,120.0,1054.0,6.0,18,10 12 12 13,1.25.42,99.0,2016-02-14,9,3,1400,GOOD,ROSE HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,榮達之寶(T221),黎海榮,李易達,1,好地,玫瑰讓賽,草地 - C+3 賽道,沙田
13565,12,13,13.0,SHENG LI WIN(V629),W L Ho,Y C Fung,115.0,1160.0,14.0,7-1/2,14 14 14 13,1.22.84,99.0,2016-03-06,9,1,1400,GOOD,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - C COURSE,3000000,Sha Tin,勝利旺(V629),何華麟,馮耀正,1,好地,港澳盃（讓賽）,草地 - C 賽道,沙田
13566,12,13,11.0,TRUMP(P106),K C Leung,K L Man,120.0,1138.0,12.0,18,6 4 9 13,1.25.48,24.0,2016-03-13,9,3,1400,GOOD,KRANJI HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,鴻福滿滿(P106),梁家俊,文家良,1,好地,克蘭芝讓賽,草地 - C+3 賽道,沙田
13567,12,13,10.0,HERO LOOK(V053),D Whyte,W Y So,126.0,1092.0,11.0,17-3/4,8 7 6 14 13,2.04.60,99.0,2016-03-20,9,2,2000,GOOD,THE BMW HONG KONG DERBY 2016,TURF - A COURSE,18000000,Sha Tin,軍勇戰神(V053),韋達,蘇偉賢,2,好地,寶馬香港打吡大賽２０１６,草地 - A 賽道,沙田
